Lat,Long,Curr Heading, Target Heading, Error in Angle,Filtered Error in Angle
39.7471881667,-83.8137965,-2.58299333825,2.81409072476,-0.886101244169,-0.7844820618629456
39.7471858333,-83.8137971667,-2.86329299539,2.80747211671,-0.612420195083,-0.7283387184143066
39.7471843333,-83.8137988333,-2.30361142434,2.79753342752,-1.18204045532,-0.7888215899467468
39.7471826667,-83.8137996667,-2.67794504629,2.79101619976,-0.814224061122,-0.8394085764884949
39.7471808333,-83.8138005,-2.71496516192,2.78413381951,-0.784086325747,-0.855774462223053
39.7471795,-83.813801,-2.78282198332,2.77955383373,-0.720809490132,-0.8227161169052124
39.747178,-83.8138011667,-3.03093543294,2.7761654192,-0.476084455041,-0.7954489648342132
39.7471763333,-83.8138025,-2.46685171137,2.76703931775,-1.04929427806,-0.7688997209072113
39.7471743333,-83.8138025,3.14159265359,2.76337814562,-0.378214507965,-0.6816978096961975
39.7471725,-83.8138031667,-2.7928216444,2.75684332932,-0.733520333458,-0.6715846061706543
39.7471711667,-83.8138033333,-3.01723765904,2.75352278887,-0.512424859265,-0.6299076795578002
39.7471691667,-83.8138036667,-2.97644397675,2.748073681,-0.55866764943,-0.6464243233203888
39.747168,-83.8138048333,-2.35619449019,2.74024934092,-1.18674147607,-0.6739137709140778
39.747166,-83.8138048333,3.14159265359,2.73620206897,-0.405390584615,-0.6793489873409271
39.7471643333,-83.813806,-2.5308666912,2.72719384655,-1.02512476942,-0.7376698791980744
39.7471626667,-83.8138063333,-2.94419709374,2.72207202186,-0.616916191577,-0.75856813788414
39.747161,-83.8138063333,3.14159265359,2.7184814948,-0.423111158794,-0.7314568400382996
39.7471598333,-83.8138068333,-2.7367008673,2.71351412304,-0.832970316834,-0.6607026100158692
39.747158,-83.8138071667,-2.96173915448,2.70781313677,-0.61363301593,-0.7023510992527008
39.7471561667,-83.813808,-2.71496516046,2.69957763831,-0.868642508404,-0.6710546433925628
39.7471543333,-83.8138078333,3.05093276674,2.69612781078,-0.354804955963,-0.6186324000358582
39.7471521667,-83.8138083333,-2.91479380625,2.68851582188,-0.679875679042,-0.6699853003025055
39.747151,-83.8138088333,-2.73670085701,2.68321335274,-0.863271097425,-0.6760454595088958
39.7471486667,-83.8138085,2.99969559344,2.67911190523,-0.320583688215,-0.6174355924129487
39.7471475,-83.8138091667,-2.62244653278,2.67283963192,-0.987899142476,-0.6412869155406952
39.7471456667,-83.8138086667,2.87534059722,2.67067121536,-0.204669381861,-0.6112598001956939
39.747144,-83.8138086667,3.14159265359,2.66634443903,-0.475248214563,-0.5703343093395233
39.7471425,-83.8138098333,-2.48054947884,2.65643653468,-1.14619929366,-0.6269199550151825
39.7471401667,-83.8138093333,2.93049932099,2.65267464988,-0.27782467111,-0.6183681488037109
39.7471391667,-83.8138096667,-2.81984210132,2.64820593039,-0.815137275467,-0.5838157773017884
39.747137,-83.8138103333,-2.843093722,2.63868046464,-0.801411120539,-0.7031641185283661
39.7471353333,-83.8138103333,3.14159265359,2.63389642061,-0.507696232981,-0.7096537172794342
39.7471345,-83.8138101667,2.94419709374,2.63234353152,-0.311853562219,-0.5427845597267151
39.7471326667,-83.8138108333,-2.79282165125,2.62344379653,-0.866919859398,-0.6606036007404328
39.747131,-83.813811,-3.0419240011,2.61754461781,-0.623716688268,-0.6223194897174835
39.7471295,-83.813811,3.14159265359,2.61294473483,-0.528647918761,-0.5677668511867523
39.747128,-83.813811,3.14159265359,2.60827124366,-0.533321409932,-0.5728918850421906
39.7471266667,-83.8138113333,-2.89661399172,2.60227451357,-0.78429680189,-0.6673805356025696
39.747125,-83.8138116667,-2.94419709456,2.59512173578,-0.743866476841,-0.6427698612213135
39.747124,-83.8138113333,2.81984209919,2.59364094991,-0.226201149282,-0.5632667481899262
39.7471226667,-83.8138098333,2.29743866748,2.59737921265,0.29994054517,-0.39754905700683596
39.7471213333,-83.813808,2.19959261206,2.60305875764,0.403466145577,-0.21019155383110047
39.7471196667,-83.8138075,2.85013585911,2.60027602439,-0.249859834717,-0.10330415964126587
39.747118,-83.8138083333,-2.67794504629,2.58992329873,-1.01531696216,-0.15759425163269042
39.7471168333,-83.8138078333,2.7367008673,2.58869134911,-0.148009518195,-0.1419559270143509
39.7471155,-83.8138083333,-2.78282198507,2.58117734536,-0.919185976751,-0.3857812374830246
39.7471131667,-83.8138081667,3.07028518902,2.57373877179,-0.49654641723,-0.5657837480306626
39.7471123333,-83.8138086667,-2.60117315332,2.56783535225,-1.11417680161,-0.7386471301317215
39.7471106667,-83.8138085,3.04192400152,2.56259196234,-0.47933203918,-0.631450143456459
39.747109,-83.8138083333,3.0419240011,2.55724060386,-0.484683397243,-0.6987849175930023
39.747107,-83.8138078333,2.8966139913,2.55242152293,-0.344192468366,-0.5837862133979798
39.747106,-83.813808,-2.97644397618,2.54752121307,-0.759220117939,-0.6363209545612335
39.7471043333,-83.8138075,2.85013586029,2.54381751383,-0.306318346455,-0.4747492730617523
39.7471028333,-83.8138073333,3.03093543242,2.53872348756,-0.492211944857,-0.4773252546787262
39.7471016667,-83.8138068333,2.73670086951,2.53690699087,-0.199793878636,-0.42034735083580016
39.7471001667,-83.813806,2.6344941492,2.535675215,-0.0988189341956,-0.3712726429104805
39.7470986667,-83.8138063333,-2.92292370872,2.52729838935,-0.83296320911,-0.386021263897419
39.7470971667,-83.813806,2.92292370772,2.52285505807,-0.400068649651,-0.40477132350206374
39.7470951667,-83.8138056667,2.97644397675,2.51609619299,-0.460347783763,-0.39839849025011065
39.7470936667,-83.8138058333,-3.03093543294,2.50832136694,-0.743928507308,-0.5072254136204719
39.7470921667,-83.813805,2.6344941492,2.50664277453,-0.127851374664,-0.5130319029092789
39.7470915,-83.8138045,2.4980915448,2.50669853098,0.00860698618395,-0.3447178600355983
39.74709,-83.8138046667,-3.03093543294,2.49861772203,-0.753632152209,-0.41543055754154923
39.747088,-83.813804,2.81984210026,2.49328003416,-0.326562066103,-0.38867341857403515
39.7470868333,-83.8138045,-2.7367008673,2.48439009163,-1.06209434824,-0.45230658631771803
39.7470853333,-83.8138033333,2.48054948703,2.48444982621,0.00390033917782,-0.4259562421124429
39.7470838333,-83.8138038333,-2.81984209919,2.47363243226,-0.989710775729,-0.6256197889801115
39.747082,-83.8138031667,2.79282165125,2.46850777184,-0.324313879407,-0.5397561391349882
39.7470801667,-83.8138023333,2.7149651555,2.46432635233,-0.250638803171,-0.5245714863296598
39.7470786667,-83.813801,2.41495031291,2.46518399453,0.0502336816198,-0.3021058840211481
39.7470776667,-83.8138,2.35619449019,2.46653231002,0.110337819827,-0.2808183886110783
39.747076,-83.8138003333,-2.94419709456,2.45501222035,-0.883975992273,-0.25967143550515176
39.747075,-83.8138,2.81984209919,2.45165488914,-0.368187210051,-0.2684461034834385
39.7470728333,-83.8137991667,2.77441882087,2.44495013592,-0.329468684952,-0.28421208038926127
39.7470718333,-83.8137983333,2.44685437739,2.44492729436,-0.00192708302978,-0.29464423314202576
39.74707,-83.8137981667,3.05093276674,2.4351286863,-0.615804080434,-0.43987261161673813
39.747068,-83.8137968333,2.55359004676,2.43241347532,-0.121176571444,-0.2873127292143181
39.7470665,-83.8137963333,2.81984209919,2.42662293453,-0.393219164667,-0.2923191200243309
39.747065,-83.8137955,2.63449415121,2.42313343629,-0.211360714915,-0.2686975221382454
39.7470635,-83.813795,2.81984209919,2.41702585995,-0.402816239238,-0.3488753527402878
39.7470623333,-83.8137933333,2.18152229405,2.42186719859,0.240344904546,-0.17764555513858796
39.7470611667,-83.8137926667,2.62244653934,2.41909966664,-0.203346872703,-0.19407961666584014
39.7470601667,-83.8137908333,2.0701430482,2.42663373045,0.356490682242,-0.04413764774799347
39.7470588333,-83.8137898333,2.4980915448,2.42535576461,-0.0727357801868,-0.016412661969661714
39.7470575,-83.8137893333,2.78282198507,2.41992689673,-0.362895088342,-0.008428435027599334
39.7470558333,-83.81379,-2.76108627648,2.40232356882,-1.11977546188,-0.2804525002837181
39.7470548333,-83.8137888333,2.27942259892,2.40442927145,0.125006672526,-0.21478178948163987
39.747053,-83.8137895,-2.79282165125,2.3849405632,-1.10542309273,-0.507164542376995
39.7470518333,-83.8137886667,2.52134317049,2.38270343042,-0.13863974007,-0.5203453332185746
39.7470501667,-83.8137891667,-2.85013585911,2.36520817668,-1.06784127138,-0.6613345712423324
39.7470485,-83.8137881667,2.6011731552,2.35982474506,-0.241348410138,-0.48564917147159575
39.7470475,-83.8137885,-2.81984209919,2.34861249561,-1.11473071238,-0.7335966497659683
39.7470453333,-83.813788,2.91479380625,2.33407801641,-0.580715789842,-0.6286551862955093
39.7470436667,-83.8137871667,2.67794504459,2.32625628578,-0.35168875881,-0.6712649941444397
39.747043,-83.8137863333,2.24553727422,2.32734204077,0.081804766548,-0.4413357824087143
39.747041,-83.8137866667,-2.97644397618,2.30579926194,-1.00094206907,-0.5932545214891434
39.7470401667,-83.8137858333,2.35619448593,2.30502790384,-0.051166582094,-0.3805416949093342
39.7470376667,-83.813785,2.81984210005,2.28765286574,-0.532189234306,-0.3708363898098469
39.7470356667,-83.8137845,2.89661399046,2.27149804962,-0.625115940839,-0.4255218215286732
39.747033,-83.8137825,2.49809154608,2.26076224565,-0.237329300421,-0.4893486358225346
39.7470313333,-83.8137818333,2.76108627795,2.24813307926,-0.512953198683,-0.39175085797905923
39.7470298333,-83.8137813333,2.81984209919,2.23533751369,-0.584504585505,-0.49841846227645875
39.747029,-83.8137798333,2.07789483079,2.23946608621,0.161571255429,-0.3596663624048233
39.7470275,-83.8137795,2.92292370772,2.22430022797,-0.698623479748,-0.37436787188053133
39.7470261667,-83.813779,2.78282198507,2.2122798106,-0.570542174471,-0.4410104423761368
39.7470233333,-83.813778,2.80230003992,2.18455615249,-0.617743887429,-0.46196857988834383
39.7470211667,-83.8137771667,2.77441881977,2.16244045953,-0.611978360246,-0.46746332943439484
39.7470198333,-83.8137768333,2.89661399172,2.14639221916,-0.750221772554,-0.649821937084198
39.7470203333,-83.8137766667,0.321750554397,2.15526253606,1.83351198166,-0.1433948516845703
